frame,clipTime,clipDuration,elapsedTime,jfaMs,unifiedMs,selectedCameras
1994,3.13358,4.08333,27.6336,6.17594,2.03101,130
1995,3.14612,4.08333,27.6461,6.1641,2.36413,130
1996,3.15881,4.08333,27.6588,5.76771,2.03501,130
1997,3.17194,4.08333,27.6719,6.16,2.03162,130
1998,3.18421,4.08333,27.6842,6.17581,2.0352,131
1999,3.19646,4.08333,27.6965,6.18979,2.03494,131
2000,3.2089,4.08333,27.7089,6.15408,2.03587,131
2001,3.22206,4.08333,27.7221,6.36048,2.03827,129
2002,3.23538,4.08333,27.7354,6.19251,2.03366,131
2003,3.24787,4.08333,27.7479,6.04234,2.03366,130
2004,3.26037,4.08333,27.7604,6.17146,2.03734,130
2005,3.27302,4.08333,27.773,6.16694,2.03293,131
2006,3.28562,4.08333,27.7856,6.20138,2.0303,131
2007,3.29851,4.08333,27.7985,6.54342,2.03264,131
2008,3.3119,4.08333,27.8119,6.20915,2.03258,131
2009,3.32424,4.08333,27.8242,6.18317,2.32688,131
2010,3.33756,4.08333,27.8376,6.24611,2.0321,131
2011,3.3499,4.08333,27.8499,6.51376,2.53274,131
2012,3.3632,4.08333,27.8632,6.56547,2.03443,130
2013,3.3767,4.08333,27.8767,6.46963,2.45715,130
2014,3.3908,4.08333,27.8908,6.48662,2.02957,132
2015,3.40425,4.08333,27.9043,6.16154,2.33558,127
2016,3.41719,4.08333,27.9172,6.24592,2.03366,126
2017,3.42969,4.08333,27.9297,6.49754,2.04189,121
2018,3.44304,4.08333,27.943,6.19622,2.03542,121
2019,3.45608,4.08333,27.9561,6.16445,2.0375,126
2020,3.46855,4.08333,27.9685,6.16333,2.03334,133
2021,3.48102,4.08333,27.981,6.44832,2.03507,130
2022,3.4943,4.08333,27.9943,6.1832,2.35008,127
2023,3.50703,4.08333,28.007,6.57549,2.35766,123
2024,3.52049,4.08333,28.0205,6.21219,2.02688,117
2025,3.53292,4.08333,28.0329,6.18144,2.02752,117
2026,3.54554,4.08333,28.0455,6.71968,2.02685,115
2027,3.5586,4.08333,28.0586,5.75206,2.02957,115
2028,3.57146,4.08333,28.0715,6.2207,2.03328,117
2029,3.58426,4.08333,28.0843,6.52678,2.03366,119
2030,3.59746,4.08333,28.0975,5.7497,2.03338,120
2031,3.61038,4.08333,28.1104,6.49779,2.45517,120
2032,3.6242,4.08333,28.1242,5.75158,2.03139,120
2033,3.63745,4.08333,28.1375,6.17309,2.03184,122
2034,3.64985,4.08333,28.1499,6.45414,2.0391,121
2035,3.66284,4.08333,28.1628,6.17216,2.03606,121
2036,3.6757,4.08333,28.1757,6.26154,2.04173,121
2037,3.68826,4.08333,28.1883,6.22762,2.0311,120
2038,3.70106,4.08333,28.2011,6.49696,2.03914,119
2039,3.71421,4.08333,28.2142,6.4913,2.04989,120
2040,3.728,4.08333,28.228,6.15251,2.02918,120
2041,3.74054,4.08333,28.2405,5.78579,2.03379,120
2042,3.75326,4.08333,28.2533,6.2385,2.03414,119
2043,3.76577,4.08333,28.2658,6.6929,2.4593,119
2044,3.77944,4.08333,28.2794,5.78285,2.10243,120
2045,3.7929,4.08333,28.2929,6.64227,2.46458,120
2046,3.80663,4.08333,28.3066,6.39974,2.03517,120
2047,3.81989,4.08333,28.3199,6.43946,2.03795,121
2048,3.8334,4.08333,28.3334,6.20854,2.03776,121
2049,3.84573,4.08333,28.3457,6.18893,2.03366,121
2050,3.85842,4.08333,28.3584,6.45491,2.03366,118
2051,3.87198,4.08333,28.372,6.1697,2.3664,117
2052,3.88484,4.08333,28.3848,5.76582,2.03533,119
2053,3.89767,4.08333,28.3977,6.20227,2.03987,119
2054,3.91071,4.08333,28.4107,6.1799,2.03434,121
2055,3.92363,4.08333,28.4236,5.76768,2.03274,118
2056,3.93827,4.08333,28.4383,6.75629,2.0327,124
2057,3.9528,4.08333,28.4528,6.17085,2.03005,124
2058,3.96586,4.08333,28.4659,6.19178,2.03453,127
2059,3.97846,4.08333,28.4785,6.1999,2.35315,123
2060,3.99257,4.08333,28.4926,6.26198,2.03981,119
2061,4.00542,4.08333,28.5054,6.21152,2.03731,120
2062,4.01813,4.08333,28.5181,5.78202,2.02909,128
2063,4.03166,4.08333,28.5317,6.18624,2.0359,129
2064,4.04428,4.08333,28.5443,6.47258,2.0337,130
2065,4.05754,4.08333,28.5575,6.19997,2.03405,131
2066,4.07089,4.08333,28.5709,6.14355,2.03418,130
2067,4.08329,4.08333,28.5833,6.86301,2.02995,130
2068,0.0136046,4.08333,28.5969,6.18496,2.0359,130
2069,0.026382,4.08333,28.6097,7.13443,2.04314,129
2070,0.0405917,4.08333,28.6239,6.18563,2.03366,131
2071,0.0535426,4.08333,28.6369,6.1745,2.34554,130
2072,0.0667472,4.08333,28.6501,6.15971,2.37334,130
2073,0.0803638,4.08333,28.6637,6.1695,2.35757,131
2074,0.0933986,4.08333,28.6767,6.22902,2.03494,131
2075,0.105934,4.08333,28.6893,6.21821,2.04243,131
2076,0.119489,4.08333,28.7028,6.24019,2.04534,131
2077,0.132381,4.08333,28.7157,6.46035,2.03472,131
2078,0.144952,4.08333,28.7283,6.66659,2.02992,131
2079,0.158527,4.08333,28.7419,6.17072,2.03424,131
2080,0.170806,4.08333,28.7541,6.17568,2.03366,131
2081,0.183376,4.08333,28.7667,6.16045,2.0305,130
2082,0.195823,4.08333,28.7792,6.45347,2.0328,131
2083,0.208511,4.08333,28.7918,6.17018,2.33942,129
2084,0.221109,4.08333,28.8044,6.23379,2.37347,132
2085,0.233779,4.08333,28.8171,6.26038,2.03366,131
2086,0.246677,4.08333,28.83,6.80931,2.45888,131
2087,0.260307,4.08333,28.8436,6.17808,2.04294,132
2088,0.273241,4.08333,28.8566,6.0079,2.04576,132
2089,0.286539,4.08333,28.8699,6.18256,2.03632,132
2090,0.29906,4.08333,28.8824,6.33789,2.03219,133
2091,0.311704,4.08333,28.895,5.7592,2.03162,133
2092,0.32456,4.08333,28.9079,6.1601,2.35962,132
2093,0.337614,4.08333,28.9209,6.24118,2.03712,131
2094,0.350593,4.08333,28.9339,6.03616,2.04278,132
2095,0.363416,4.08333,28.9468,6.52598,2.0457,132
2096,0.376274,4.08333,28.9596,6.16195,2.0361,132
2097,0.38875,4.08333,28.9721,6.38432,2.04448,133
2098,0.401556,4.08333,28.9849,6.18829,2.0327,133
2099,0.413978,4.08333,28.9973,6.43453,2.03363,135
2100,0.426765,4.08333,29.0101,6.42182,2.03386,135
2101,0.439657,4.08333,29.023,5.75354,2.02979,134
2102,0.452459,4.08333,29.0358,6.14835,2.04016,124
2103,0.464803,4.08333,29.0481,6.46227,2.03366,124
2104,0.477638,4.08333,29.061,5.74083,2.03274,133
2105,0.490634,4.08333,29.074,6.1624,2.03152,133
2106,0.503019,4.08333,29.0864,6.14176,2.03366,132
2107,0.515487,4.08333,29.0988,6.33293,2.37251,131
2108,0.529357,4.08333,29.1127,6.22845,2.03741,130
2109,0.541872,4.08333,29.1252,6.21315,2.03382,130
2110,0.554622,4.08333,29.138,6.20381,2.03571,128
2111,0.567758,4.08333,29.1511,6.14474,2.03197,130
2112,0.580694,4.08333,29.164,6.44237,2.03203,129
2113,0.593883,4.08333,29.1772,6.14966,2.0375,129
2114,0.606765,4.08333,29.1901,6.18208,2.03066,131
2115,0.619283,4.08333,29.2026,6.72227,2.45936,131
2116,0.632679,4.08333,29.216,6.06704,2.02992,130
2117,0.646558,4.08333,29.2299,6.20518,2.03293,131
2118,0.659257,4.08333,29.2426,6.15562,2.02771,131
2119,0.672002,4.08333,29.2553,5.73814,2.03398,130
2120,0.684394,4.08333,29.2677,6.44787,2.31018,130
2121,0.69782,4.08333,29.2812,6.91613,2.0311,128
2122,0.711963,4.08333,29.2953,6.52672,2.51434,128
2123,0.726854,4.08333,29.3102,6.04371,2.79626,127
2124,0.743196,4.08333,29.3265,5.74051,2.0369,128
2125,0.758686,4.08333,29.342,6.23034,2.02909,126
2126,0.772489,4.08333,29.3558,6.52429,2.02995,125
2127,0.785493,4.08333,29.3688,6.14608,2.03571,126
2128,0.797945,4.08333,29.3813,6.45011,2.04134,125
2129,0.810623,4.08333,29.394,6.15542,2.03245,125
2130,0.823638,4.08333,29.407,6.1671,2.03549,125
2131,0.836284,4.08333,29.4196,6.22541,2.03997,126
2132,0.849187,4.08333,29.4325,5.74522,2.03677,125
2133,0.862672,4.08333,29.446,6.47626,2.03418,125
2134,0.875509,4.08333,29.4588,6.15267,2.03094,124
2135,0.887905,4.08333,29.4712,5.76227,2.02957,126
2136,0.900571,4.08333,29.4839,6.24381,2.04355,124
2137,0.913047,4.08333,29.4964,6.49331,2.35136,124
2138,0.926113,4.08333,29.5094,6.21357,2.03082,127
2139,0.938947,4.08333,29.5223,6.22672,2.03226,127
2140,0.951629,4.08333,29.535,6.23037,2.0385,128
2141,0.964004,4.08333,29.5473,6.24506,2.03248,128
2142,0.976753,4.08333,29.5601,5.76669,2.03366,128
2143,0.989416,4.08333,29.5728,6.50944,2.4729,129
2144,1.00367,4.08333,29.587,6.23526,2.04842,129
2145,1.01766,4.08333,29.601,6.3807,2.05005,129
2146,1.03116,4.08333,29.6145,6.50218,2.04435,129
2147,1.04474,4.08333,29.6281,6.24435,2.30989,130
2148,1.05811,4.08333,29.6414,6.29322,2.05018,132
2149,1.07105,4.08333,29.6544,5.7993,2.04333,129
2150,1.08442,4.08333,29.6678,6.2569,2.04496,129
2151,1.09781,4.08333,29.6811,6.19709,2.04362,128
2152,1.11125,4.08333,29.6946,6.46842,2.04461,131
2153,1.12465,4.08333,29.708,6.20582,2.04432,131
2154,1.13789,4.08333,29.7212,6.23011,2.36342,132
2155,1.15085,4.08333,29.7342,6.2039,2.0521,135
2156,1.16358,4.08333,29.7469,6.1936,2.03981,134
2157,1.17659,4.08333,29.7599,6.52643,2.47206,125
2158,1.19135,4.08333,29.7747,6.51574,2.03981,126
2159,1.20496,4.08333,29.7883,6.2072,2.03734,125
2160,1.21762,4.08333,29.801,6.16845,2.0399,124
2161,1.23,4.08333,29.8133,6.1977,2.04758,122
2162,1.24331,4.08333,29.8266,6.17114,2.03366,122
2163,1.25608,4.08333,29.8394,6.21613,2.0361,123
2164,1.26927,4.08333,29.8526,6.49418,2.03786,125
2165,1.2824,4.08333,29.8657,6.18685,2.37888,122
2166,1.29551,4.08333,29.8788,6.21184,2.03354,119
2167,1.30787,4.08333,29.8912,6.18752,2.0456,117
2168,1.32025,4.08333,29.9036,6.15331,2.0337,122
2169,1.33325,4.08333,29.9166,6.20026,2.0351,121
2170,1.34619,4.08333,29.9295,6.48499,2.03626,117
2171,1.35899,4.08333,29.9423,6.10845,2.04413,120
2172,1.37247,4.08333,29.9558,6.21846,2.03235,120
2173,1.38489,4.08333,29.9682,6.17181,2.03539,117
2174,1.39717,4.08333,29.9805,6.21264,2.03389,118
2175,1.40986,4.08333,29.9932,6.7824,2.04963,114
2176,1.42298,4.08333,30.0063,6.18208,2.03536,114
2177,1.43537,4.08333,30.0187,6.21398,2.04323,114
2178,1.44784,4.08333,30.0312,5.77587,2.0296,114
2179,1.46067,4.08333,30.044,6.18928,2.04419,114
2180,1.47327,4.08333,30.0566,6.50768,2.03174,113
2181,1.48611,4.08333,30.0694,5.83734,2.03571,116
2182,1.49908,4.08333,30.0824,6.50211,2.03686,115
2183,1.51229,4.08333,30.0956,6.20656,2.35728,116
2184,1.52528,4.08333,30.1086,5.81315,2.03651,116
2185,1.53799,4.08333,30.1213,6.22205,2.03315,116
2186,1.5506,4.08333,30.1339,7.10995,2.03578,120
2187,1.56484,4.08333,30.1482,6.47078,2.03171,119
2188,1.57844,4.08333,30.1618,6.46042,2.61834,120
2189,1.59202,4.08333,30.1754,5.82051,2.03571,119
2190,1.6048,4.08333,30.1881,6.22416,2.32362,121
2191,1.61785,4.08333,30.2012,6.25462,2.3577,117
2192,1.63188,4.08333,30.2152,6.11549,2.3633,121
2193,1.64735,4.08333,30.2307,5.81411,2.02749,122
2194,1.66023,4.08333,30.2436,6.18976,2.03363,124
2195,1.67267,4.08333,30.256,6.4807,2.45504,124
2196,1.6863,4.08333,30.2696,5.76464,2.31744,124
2197,1.70014,4.08333,30.2835,8.08896,2.3224,123
2198,1.71605,4.08333,30.2994,6.26218,2.3456,123
2199,1.72883,4.08333,30.3122,6.75402,2.03616,124
2200,1.74246,4.08333,30.3258,6.26944,2.02752,125
2201,1.75522,4.08333,30.3386,6.2887,2.03562,125
2202,1.76811,4.08333,30.3514,6.26144,2.0327,127
2203,1.78077,4.08333,30.3641,6.66464,2.03776,129
2204,1.79412,4.08333,30.3775,6.23258,2.03613,130
2205,1.80696,4.08333,30.3903,6.26182,2.048,128
2206,1.82004,4.08333,30.4034,6.26269,2.03139,127
2207,1.83253,4.08333,30.4159,6.35136,2.04253,127
2208,1.84582,4.08333,30.4292,6.43683,2.03904,128
2209,1.85871,4.08333,30.442,6.66598,2.34048,126
2210,1.87236,4.08333,30.4557,6.24026,2.03606,127
2211,1.88493,4.08333,30.4683,5.77091,2.0345,127
2212,1.89746,4.08333,30.4808,6.26653,2.04061,123
2213,1.90994,4.08333,30.4933,6.20778,2.03898,123
2214,1.92261,4.08333,30.5059,6.82544,2.3433,125
2215,1.93595,4.08333,30.5193,6.20086,2.03635,124
2216,1.94884,4.08333,30.5322,6.252,2.32176,117
2217,1.96149,4.08333,30.5448,6.26042,2.04243,114
2218,1.97388,4.08333,30.5572,6.22022,2.03776,114
2219,1.98725,4.08333,30.5706,6.48253,2.45901,118
2220,2.00062,4.08333,30.584,6.76106,2.03571,109
2221,2.01373,4.08333,30.5971,6.19824,2.03251,105
2222,2.02674,4.08333,30.6101,6.1919,2.03677,104
2223,2.03965,4.08333,30.623,6.25846,2.06288,104
2224,2.05261,4.08333,30.6359,6.60896,2.06691,106
2225,2.06604,4.08333,30.6494,6.61181,2.08486,108
2226,2.07935,4.08333,30.6627,6.49114,2.07907,107
2227,2.09264,4.08333,30.676,6.60464,2.8193,106
2228,2.1065,4.08333,30.6898,6.78989,2.06438,104
2229,2.12048,4.08333,30.7038,6.36438,2.04893,99
2230,2.13329,4.08333,30.7166,6.32234,2.06154,100
2231,2.14668,4.08333,30.73,6.63914,2.0639,101
2232,2.15971,4.08333,30.743,6.6935,2.32931,99
2233,2.174,4.08333,30.7573,6.57754,2.4791,94
2234,2.1882,4.08333,30.7715,6.26134,2.05827,93
2235,2.20156,4.08333,30.7849,6.57482,2.04979,101
2236,2.2154,4.08333,30.7987,6.83472,2.0585,98
2237,2.22903,4.08333,30.8124,6.27488,2.35411,102
2238,2.24244,4.08333,30.8258,6.34605,2.38336,104
2239,2.25589,4.08333,30.8392,5.8503,2.04909,105
2240,2.26917,4.08333,30.8525,6.34384,2.05194,105
2241,2.282,4.08333,30.8653,6.75898,2.04797,105
2242,2.29694,4.08333,30.8803,7.10038,2.05216,102
2243,2.31348,4.08333,30.8968,6.59254,2.51133,102
2244,2.32736,4.08333,30.9107,6.30035,2.04019,102
2245,2.34059,4.08333,30.9239,6.29978,2.04576,100
2246,2.35353,4.08333,30.9369,6.30851,2.37286,98
2247,2.36712,4.08333,30.9505,6.26771,2.04982,97
2248,2.38096,4.08333,30.9643,6.26499,2.048,98
2249,2.39418,4.08333,30.9775,5.87936,2.04301,100
2250,2.40756,4.08333,30.9909,6.30029,2.33229,100
2251,2.42058,4.08333,31.0039,6.86013,2.03571,101
2252,2.43567,4.08333,31.019,7.01418,2.03498,102
2253,2.45037,4.08333,31.0337,6.27261,2.03443,103
2254,2.4634,4.08333,31.0467,6.22611,2.03776,105
2255,2.47594,4.08333,31.0593,5.80662,2.37178,104
2256,2.48926,4.08333,31.0726,6.33565,2.34374,104
2257,2.50242,4.08333,31.0858,6.31517,2.34528,106
2258,2.51527,4.08333,31.0986,5.86234,2.03757,113
2259,2.52819,4.08333,31.1115,6.26157,2.35818,113
2260,2.54139,4.08333,31.1247,6.55229,2.02896,114
2261,2.55432,4.08333,31.1376,6.10704,2.03318,112
2262,2.56843,4.08333,31.1518,6.34454,2.04656,113
2263,2.5809,4.08333,31.1642,6.452,2.03072,114
2264,2.59402,4.08333,31.1774,6.56291,2.45917,120
2265,2.60835,4.08333,31.1917,6.44179,2.0327,124
2266,2.62139,4.08333,31.2047,6.24557,2.03446,123
2267,2.63448,4.08333,31.2178,6.1761,2.36541,123
2268,2.64742,4.08333,31.2308,6.17821,2.03366,125
2269,2.66077,4.08333,31.2441,6.25469,2.04387,127
2270,2.67365,4.08333,31.257,6.54221,2.03715,127
2271,2.68677,4.08333,31.2701,6.43584,2.04563,129
2272,2.7005,4.08333,31.2838,6.51235,2.03728,127
2273,2.71345,4.08333,31.2968,6.72307,2.03366,126
2274,2.72655,4.08333,31.3099,6.42032,2.0336,127
2275,2.74023,4.08333,31.3236,6.27786,2.03738,128
2276,2.75283,4.08333,31.3362,6.50496,2.03312,128
2277,2.76615,4.08333,31.3495,6.25914,2.03571,128
2278,2.77874,4.08333,31.3621,6.44624,2.03261,129
2279,2.79165,4.08333,31.375,5.76829,2.03344,129
2280,2.80463,4.08333,31.388,6.55533,2.03366,131
2281,2.81765,4.08333,31.401,6.21725,2.03776,131
2282,2.83048,4.08333,31.4138,6.23661,2.0264,132
2283,2.84339,4.08333,31.4267,6.22595,2.02906,130
2284,2.85671,4.08333,31.44,7.04448,2.03546,129
2285,2.87004,4.08333,31.4534,6.08336,2.02986,130
2286,2.88284,4.08333,31.4662,6.28362,2.04128,129
2287,2.89554,4.08333,31.4789,6.50182,2.03427,129
2288,2.90848,4.08333,31.4918,6.03126,2.04528,129
2289,2.92191,4.08333,31.5052,6.50371,2.45018,130
2290,2.9363,4.08333,31.5196,5.76077,2.04186,130
2291,2.94936,4.08333,31.5327,6.16458,2.35306,129
2292,2.96216,4.08333,31.5455,6.20083,2.02995,131
2293,2.97468,4.08333,31.558,6.19155,2.03062,131
2294,2.98831,4.08333,31.5716,6.44061,2.03149,130
2295,3.001,4.08333,31.5843,6.45802,2.0951,130
2296,3.01379,4.08333,31.5971,6.27504,2.08573,130
2297,3.02738,4.08333,31.6107,6.64682,2.08726,130
2298,3.04032,4.08333,31.6237,6.36019,2.08406,130
2299,3.05309,4.08333,31.6364,6.60989,2.07766,131
2300,3.0669,4.08333,31.6502,6.31302,2.06058,131
2301,3.0797,4.08333,31.663,6.71085,2.08531,130
2302,3.09351,4.08333,31.6768,6.34288,2.0849,130
2303,3.10696,4.08333,31.6903,6.5495,2.05907,130
2304,3.11998,4.08333,31.7033,6.31206,2.08179,130
2305,3.13313,4.08333,31.7165,6.34781,2.08922,130
2306,3.14607,4.08333,31.7294,6.64979,2.0617,130
2307,3.16001,4.08333,31.7433,6.27398,2.06051,130
2308,3.17245,4.08333,31.7558,6.29728,2.06256,130
2309,3.18517,4.08333,31.7685,5.86042,2.10134,131
2310,3.19827,4.08333,31.7816,6.62272,2.46813,131
2311,3.21198,4.08333,31.7953,6.48682,2.04826,131
2312,3.22475,4.08333,31.8081,5.81888,2.04477,130
2313,3.23777,4.08333,31.8211,6.30723,2.05043,131
2314,3.25042,4.08333,31.8338,6.22006,2.04538,130
2315,3.26309,4.08333,31.8464,6.38032,2.04992,131
2316,3.2767,4.08333,31.86,6.78333,2.05005,131
2317,3.28973,4.08333,31.8731,6.2441,2.05622,131
2318,3.3022,4.08333,31.8855,5.80957,2.04416,131
2319,3.3145,4.08333,31.8978,6.26768,2.04381,131
2320,3.32748,4.08333,31.9108,6.52054,2.04454,131
2321,3.34132,4.08333,31.9247,5.76758,2.04528,131
2322,3.35557,4.08333,31.9389,6.19635,2.04794,130
2323,3.36886,4.08333,31.9522,6.0744,2.04845,130
2324,3.38259,4.08333,31.9659,6.21373,2.04598,130
2325,3.39612,4.08333,31.9795,6.20422,2.04234,133
2326,3.40988,4.08333,31.9932,6.45872,2.46835,127
2327,3.42438,4.08333,32.0077,6.13866,2.03997,124
2328,3.43788,4.08333,32.0212,6.17306,2.04595,121
2329,3.4507,4.08333,32.034,6.58915,2.04186,125
2330,3.4638,4.08333,32.0471,6.20115,2.0376,128
2331,3.47678,4.08333,32.0601,6.18128,2.37722,132
2332,3.48962,4.08333,32.073,6.1736,2.03549,129
2333,3.50363,4.08333,32.087,6.18096,2.0327,124
2334,3.51601,4.08333,32.0993,6.18378,2.02947,119
2335,3.52992,4.08333,32.1133,6.05859,2.02547,117
2336,3.54334,4.08333,32.1267,6.19238,2.02758,115
2337,3.55625,4.08333,32.1396,6.44643,2.03162,115
2338,3.57015,4.08333,32.1535,6.17072,2.33782,117
2339,3.58337,4.08333,32.1667,6.21504,2.03747,119
2340,3.59662,4.08333,32.18,6.22381,2.0312,120
2341,3.6098,4.08333,32.1931,6.50358,2.45235,120
2342,3.62354,4.08333,32.2069,5.94,2.09277,120
2343,3.63797,4.08333,32.2213,6.54291,2.4272,122
2344,3.65136,4.08333,32.2347,5.90768,2.09715,121
2345,3.66455,4.08333,32.2479,6.33872,2.0857,121
2346,3.67734,4.08333,32.2607,6.3552,2.08419,122
2347,3.68987,4.08333,32.2732,6.5775,2.09101,120
2348,3.70336,4.08333,32.2867,6.39907,2.10227,119
2349,3.71659,4.08333,32.2999,6.68723,2.0865,120
2350,3.72978,4.08333,32.3131,6.35181,2.0831,120
2351,3.74251,4.08333,32.3258,6.30566,2.10192,120
2352,3.75854,4.08333,32.3419,6.27757,2.08454,119
2353,3.77406,4.08333,32.3574,5.9337,2.07872,120
2354,3.78925,4.08333,32.3726,6.55373,2.39315,120
2355,3.80324,4.08333,32.3866,6.59226,2.08915,121
2356,3.81727,4.08333,32.4006,5.9095,2.07773,121
2357,3.83013,4.08333,32.4135,6.26851,2.0439,121
2358,3.84302,4.08333,32.4264,6.24067,2.04957,121
2359,3.85571,4.08333,32.439,6.18566,2.04883,120
2360,3.86854,4.08333,32.4519,6.20778,2.53078,118
2361,3.88162,4.08333,32.465,6.20621,2.05226,119
2362,3.89455,4.08333,32.4779,5.84611,2.04851,119
2363,3.90771,4.08333,32.491,6.46989,2.4744,120
2364,3.92177,4.08333,32.5051,6.50605,2.0567,118
2365,3.93463,4.08333,32.518,6.2616,2.04074,120
2366,3.94748,4.08333,32.5308,6.21936,2.04125,125
2367,3.96004,4.08333,32.5434,6.19898,2.05126,124
2368,3.97245,4.08333,32.5558,5.81066,2.04861,128
2369,3.9853,4.08333,32.5686,6.52781,2.46931,123
2370,3.9993,4.08333,32.5826,6.24547,2.05517,117
2371,4.01201,4.08333,32.5953,5.7673,2.05619,122
2372,4.02441,4.08333,32.6077,6.16883,2.34845,130
2373,4.03707,4.08333,32.6204,6.21462,2.03862,128
2374,4.04993,4.08333,32.6333,5.82774,2.03942,130
2375,4.06292,4.08333,32.6463,6.17974,2.04477,130
2376,4.07541,4.08333,32.6587,6.17094,2.04202,131
2377,0.00451279,4.08333,32.6712,6.43811,2.03651,131
2378,0.0174332,4.08333,32.6841,6.1767,2.04368,130
2379,0.0304718,4.08333,32.6971,6.15066,2.052,130
2380,0.0428009,4.08333,32.7095,6.15066,2.03293,132
2381,0.0552711,4.08333,32.7219,5.74691,2.03203,130
2382,0.0684814,4.08333,32.7351,6.43325,2.03254,130
2383,0.0811653,4.08333,32.7478,6.20083,2.03398,131
2384,0.093792,4.08333,32.7605,6.45014,2.03328,131
2385,0.10672,4.08333,32.7734,6.17994,2.04221,131
2386,0.119255,4.08333,32.7859,6.32483,2.03686,131
2387,0.131992,4.08333,32.7987,6.12893,2.04586,131
2388,0.144516,4.08333,32.8112,5.76186,2.03155,131
2389,0.157074,4.08333,32.8237,6.14208,2.03706,131
2390,0.169575,4.08333,32.8362,6.18058,2.03446,131
2391,0.182312,4.08333,32.849,6.24205,2.06234,130
2392,0.195126,4.08333,32.8618,6.29174,2.06595,131
2393,0.207752,4.08333,32.8744,6.25264,2.08282,130
2394,0.220158,4.08333,32.8868,6.2649,2.06848,131
2395,0.232635,4.08333,32.8993,6.27446,2.06218,131
2396,0.245579,4.08333,32.9122,6.28829,2.06442,131
2397,0.258247,4.08333,32.9249,6.26736,2.05146,132
2398,0.271133,4.08333,32.9378,6.46867,2.04982,132
2399,0.285416,4.08333,32.9521,6.51968,2.04816,132
2400,0.298542,4.08333,32.9652,6.22291,2.35683,133
2401,0.311741,4.08333,32.9784,6.21738,2.04531,133
2402,0.324894,4.08333,32.9916,6.17891,2.05005,132
2403,0.337849,4.08333,33.0045,6.20938,2.04595,131
2404,0.350956,4.08333,33.0176,6.20522,2.05558,132
2405,0.364071,4.08333,33.0307,6.18938,2.04653,132
2406,0.376507,4.08333,33.0432,6.45686,2.05619,132
2407,0.389469,4.08333,33.0561,6.19898,2.37181,133
2408,0.40221,4.08333,33.0689,6.19962,2.04595,133
2409,0.415016,4.08333,33.0817,6.19034,2.04218,135
2410,0.427532,4.08333,33.0942,6.00963,2.04477,135
2411,0.440807,4.08333,33.1075,6.19443,2.3713,134
2412,0.453957,4.08333,33.1206,6.7999,2.05005,124
2413,0.468388,4.08333,33.1351,6.43446,2.04022,129
2414,0.482643,4.08333,33.1493,6.44458,2.47414,133
2415,0.497898,4.08333,33.1646,6.94624,2.96122,133
2416,0.514072,4.08333,33.1807,6.54086,2.03792,131
2417,0.52779,4.08333,33.1945,6.2295,2.04186,130
2418,0.540707,4.08333,33.2074,6.22362,2.32707,130
2419,0.553867,4.08333,33.2205,5.7615,2.33747,128
2420,0.567486,4.08333,33.2342,6.45859,2.03149,130
2421,0.580849,4.08333,33.2475,5.82832,2.0616,129
2422,0.594364,4.08333,33.261,6.27354,2.06499,129
2423,0.607201,4.08333,33.2739,6.24931,2.06336,130
2424,0.619923,4.08333,33.2866,7.14442,2.80813,130
2425,0.635658,4.08333,33.3023,6.80701,2.06166,130
2426,0.64954,4.08333,33.3162,6.58589,2.06314,131
2427,0.664421,4.08333,33.3311,5.83475,2.06598,131
2428,0.677475,4.08333,33.3441,6.2481,2.05936,130
2429,0.690678,4.08333,33.3573,6.9375,2.05917,130
2430,0.704651,4.08333,33.3713,6.23306,2.0439,127
2431,0.717232,4.08333,33.3839,6.55709,2.05347,127
2432,0.730133,4.08333,33.3968,6.38704,2.04595,126
2433,0.743977,4.08333,33.4106,6.22179,2.04397,128
2434,0.756413,4.08333,33.4231,6.20835,2.04259,127
2435,0.76952,4.08333,33.4362,6.19197,2.04774,125
2436,0.783772,4.08333,33.4504,6.33379,2.048,125
2437,0.796516,4.08333,33.4632,5.79834,2.05005,125
2438,0.81052,4.08333,33.4772,6.51187,2.04934,125
2439,0.823433,4.08333,33.4901,6.20819,2.04662,125
2440,0.8358,4.08333,33.5025,7.03229,2.04592,125
2441,0.850529,4.08333,33.5172,6.21856,2.3696,125
2442,0.863506,4.08333,33.5302,5.81926,2.0439,125
2443,0.87595,4.08333,33.5426,6.5361,2.42013,124
2444,0.889771,4.08333,33.5564,6.24141,2.0439,126
2445,0.902229,4.08333,33.5689,6.05638,2.04493,124
2446,0.915043,4.08333,33.5817,6.25206,2.03491,124
2447,0.927361,4.08333,33.594,6.3304,2.0392,127
2448,0.939995,4.08333,33.6067,6.18131,2.03494,127
2449,0.952785,4.08333,33.6195,5.77229,2.04112,128
2450,0.965332,4.08333,33.632,6.47718,2.04186,128
2451,0.97797,4.08333,33.6446,6.21334,2.03533,128
2452,0.990314,4.08333,33.657,6.43206,2.35459,129
2453,1.00364,4.08333,33.6703,6.25766,2.3361,129
2454,1.01701,4.08333,33.6837,7.27779,2.06406,129
2455,1.03068,4.08333,33.6973,6.28646,2.0625,129
2456,1.04358,4.08333,33.7102,6.2585,2.07053,130
2457,1.05619,4.08333,33.7229,6.2737,2.37898,130
2458,1.06929,4.08333,33.736,6.57325,2.0647,130
2459,1.08228,4.08333,33.7489,6.6657,2.53251,129
2460,1.0966,4.08333,33.7633,5.7751,2.04698,128
